"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","AT","Austria",1.011560690,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","DE","Germany",1.162790690,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","EU31_UKX","EU/EEA",1.915532000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","FR","France",0.873558060,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","HU","Hungary",1.824000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","IT","Italy",1.184457600,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","LT","Lithuania",0.667556740,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","NL","Netherlands",2.541988190,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","NO","Norway",6.103589080,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","PT","Portugal",2.337833380,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","RO","Romania",7.214765100,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2014","UKG13182","England",1.355932200,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","DE","Germany",1.205175160,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","EU31_UKX","EU/EEA",2.055206000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","FR","France",0.921429460,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","HU","Hungary",1.741105220,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","IT","Italy",1.146032290,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","LT","Lithuania",0.657894730,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","NL","Netherlands",3.015075370,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","NO","Norway",5.788200260,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","PT","Portugal",2.439024390,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","RO","Romania",3.697259670,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2015","UKG13182","England",1.520912540,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","AT","Austria",1.124859390,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","DE","Germany",1.185431520,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","EU31_UKX","EU/EEA",1.689666000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","FR","France",0.759878410,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","HU","Hungary",1.694915250,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","IT","Italy",1.042854810,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","LT","Lithuania",1.018518510,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","NL","Netherlands",3.185125300,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","NO","Norway",3.444055940,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","PT","Portugal",2.353209960,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2016","UKG13182","England",2.159827210,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","AT","Austria",0.738809210,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","DE","Germany",1.283095720,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","EU31_UKX","EU/EEA",1.520763000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","FR","France",1.103156900,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","HU","Hungary",1.855817270,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","IT","Italy",0.966325030,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","LT","Lithuania",0.528541220,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","NO","Norway",3.395061720,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","PT","Portugal",2.046654920,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy","SSI per 100 operations","%","2017","UKG13182","England",3.977272720,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","EU31_UKX","EU/EEA",99.572649000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2008","PT","Portugal",89.473684210,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","EU31_UKX","EU/EEA",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2009","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","EU31_UKX","EU/EEA",99.827586000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","NO","Norway",97.142857140,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2010","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","EU31_UKX","EU/EEA",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2011","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","EU31_UKX","EU/EEA",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2012","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","EU31_UKX","EU/EEA",99.893955000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","PT","Portugal",97.826086950,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2013","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","EU31_UKX","EU/EEA",99.900099000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","PT","Portugal",98.591549290,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2014","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","EU31_UKX","EU/EEA",99.634034000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","FR","France",97.297297290,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","PT","Portugal",98.113207540,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","RO","Romania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2015","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","EU31_UKX","EU/EEA",99.785637000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","PT","Portugal",98.058252420,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2016","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","EU31_UKX","EU/EEA",99.484536000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","PT","Portugal",95.698924730,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness age","%","2017","UKG13182","England",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","ES","Spain",96.969696960,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","EU31_UKX","EU/EEA",98.290598000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","FR","France",96.808510630,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","IT","Italy",96.428571420,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2008","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","EU31_UKX","EU/EEA",98.839907000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","FR","France",98.969072160,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","LT","Lithuania",33.333333330,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2009","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","ES","Spain",99.122807010,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","EU31_UKX","EU/EEA",99.655172000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","FR","France",99.122807010,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2010","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","AT","Austria",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","DE","Germany",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","ES","Spain",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","EU31_UKX","EU/EEA",99.303135000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","FR","France",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","HU","Hungary",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","IT","Italy",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","LT","Lithuania",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","NL","Netherlands",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","NO","Norway",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","PT","Portugal",100.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2011","RO","Romania",0.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2012","AT","Austria",25.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Cholecystectomy - Data quality","Completeness endoscopic","%","2012","DE","Germany",100.000000000,""
